CH1;CH2;PPG
125.75519;116.00344;590.69257
125.74663;115.99493;590.7033
125.73514;115.98585;590.7144
125.73054;115.98174;590.7251
125.72989;115.97934;590.7357
125.72899;115.98126;590.7451
125.72451;115.97588;590.75635
125.72787;115.97881;590.768
125.73175;115.98789;590.77594
125.72236;115.97952;590.7866
125.705475;115.958374;590.794
125.693245;115.93861;590.8027
125.689026;115.92736;590.81024
125.68643;115.92321;590.81854
125.685684;115.918274;590.8269
125.68502;115.91713;590.83203
125.676674;115.90712;590.8373
125.66053;115.88256;590.84424
125.64806;115.86168;590.8527
125.64282;115.847176;590.8588
125.62802;115.8267;590.8629
125.61276;115.81301;590.86816
125.6185;115.8117;590.873
125.62136;115.807;590.877
125.61881;115.797226;590.8804
125.62074;115.7891;590.88367
125.60932;115.76047;590.88806
125.602745;115.73922;590.89185
125.594894;115.717766;590.89294
125.58217;115.69681;590.89484
125.577255;115.693184;590.89703
125.56837;115.69202;590.9009
125.55788;115.6805;590.90094
125.553154;115.66834;590.90216
125.54469;115.652176;590.90283
125.526505;115.62204;590.9043
125.513664;115.59527;590.9054
125.500656;115.584076;590.907
125.48827;115.56966;590.90686
125.480316;115.56253;590.9065
125.47426;115.55443;590.90625
125.465965;115.54806;590.9067
125.45314;115.52977;590.90515
125.44408;115.50626;590.9048
125.4348;115.494415;590.90497
125.42605;115.490005;590.9045
125.41678;115.47939;590.9031
125.40981;115.474556;590.90094
125.39713;115.46924;590.8983
125.3961;115.46509;590.89874
125.386826;115.4536;590.8975
125.37787;115.439674;590.8972
125.38109;115.4376;590.89264
125.37923;115.43254;590.89185
125.361916;115.41435;590.89056
125.36857;115.41895;590.8868
125.35866;115.415565;590.8857
125.35407;115.41783;590.8826
125.35195;115.42785;590.88086
125.348946;115.42675;590.8788
125.340416;115.4146;590.87646
125.34117;115.41061;590.8742
125.33855;115.40167;590.8713
125.33243;115.39523;590.86694
125.33595;115.39535;590.8674
125.34022;115.395775;590.86444
125.34098;115.40165;590.8614
125.3433;115.40983;590.85803
125.343056;115.41337;590.8559
125.342155;115.414116;590.8538
125.34069;115.41092;590.84875
125.341644;115.41395;590.8447
125.34199;115.41876;590.8443
125.344154;115.42267;590.8438
125.34947;115.42549;590.84125
125.352455;115.42892;590.8379
125.34718;115.42205;590.835
125.34325;115.40756;590.8316
125.34408;115.40596;590.82776
125.34258;115.4057;590.8262
125.34515;115.411804;590.823
125.355316;115.4251;590.82104
125.364876;115.43905;590.8166
125.36561;115.4444;590.8155
125.36179;115.44048;590.81305
125.36108;115.43481;590.80963
125.35646;115.42895;590.8058
125.35675;115.42866;590.8021
125.35937;115.43069;590.79944
125.37656;115.446495;590.7949
125.3904;115.45736;590.7918
125.39122;115.46015;590.7881
125.39408;115.461464;590.78455
125.39396;115.454765;590.7812
125.38872;115.452644;590.7772
125.3824;115.449165;590.773
125.38423;115.44668;590.76886
125.38516;115.450836;590.7653
125.38824;115.44928;590.76056
125.38926;115.44663;590.7574
125.390884;115.44678;590.75433
125.38328;115.43559;590.7475
125.374596;115.4242;590.7431
125.36847;115.41142;590.73944
125.3756;115.41357;590.73505
125.376625;115.41843;590.72876
125.383095;115.42604;590.72284
125.383606;115.42825;590.72296
125.38643;115.43316;590.719
125.38929;115.435165;590.7134
125.38855;115.43486;590.7087
125.38413;115.42904;590.7017
125.38294;115.42756;590.699
125.38512;115.43631;590.6972
125.382774;115.43667;590.6923
125.38402;115.43681;590.6883
125.38623;115.43936;590.6835
125.38882;115.44029;590.67773
125.38156;115.429085;590.6747
125.380775;115.42246;590.6715
125.377914;115.41812;590.6668
125.37806;115.41848;590.66235
125.37601;115.4206;590.65735
125.3741;115.4227;590.6567
125.373695;115.423485;590.6536
125.37412;115.423744;590.65
125.37798;115.422005;590.6443
125.3761;115.41895;590.6406
125.36874;115.40303;590.6378
125.36905;115.406555;590.6355
125.376724;115.4196;590.6335
125.382805;115.427895;590.6284
125.38857;115.4305;590.6256
125.39878;115.432236;590.6226
125.404335;115.42601;590.6176
125.39401;115.40746;590.6153
125.39684;115.4035;590.6138
125.39992;115.40679;590.61053
125.39922;115.40901;590.6072
125.39656;115.418816;590.6054
125.3936;115.417404;590.60175
125.39046;115.406845;590.599
125.38819;115.40477;590.5981
125.38366;115.4035;590.59625
125.376335;115.39619;590.5935
125.37882;115.39149;590.59076
125.3879;115.39981;590.58624
125.398186;115.417336;590.5876
125.39875;115.41943;590.58606
125.405785;115.42287;590.5825
125.41475;115.43345;590.5803
125.4153;115.430824;590.57996
125.41222;115.426895;590.5779
125.412575;115.43283;590.5774
125.41351;115.4423;590.57605
125.41208;115.455605;590.5773
125.40388;115.46499;590.5752
125.400345;115.46998;590.57446
125.39105;115.46311;590.5754
125.38301;115.45074;590.5718
125.38688;115.43862;590.5695
125.378174;115.413185;590.5694
125.37121;115.39438;590.5687
125.36883;115.3876;590.56775
125.36654;115.37597;590.5679
125.36833;115.36292;590.56744
125.36537;115.3516;590.56665
125.370186;115.35243;590.5647
125.3654;115.343666;590.5642
125.34844;115.33153;590.56525
125.34203;115.325134;590.5647
125.337234;115.31388;590.5629
125.33457;115.30763;590.56146
125.33398;115.30816;590.5621
125.333115;115.3047;590.56055
125.327225;115.29998;590.55975
125.31302;115.2851;590.5591
125.299736;115.26482;590.5578
125.28159;115.2492;590.5578
125.25849;115.23888;590.55646
125.252525;115.24222;590.5559
125.24461;115.23499;590.55493
125.236534;115.23227;590.5543
125.23679;115.23425;590.5538
125.23539;115.228836;590.5527
125.224304;115.21365;590.5504
125.21825;115.20833;590.54974
125.21159;115.20479;590.5508
125.20918;115.20793;590.5475
125.21181;115.20657;590.5451
125.21992;115.20993;590.54346
125.22904;115.22219;590.5426
125.23393;115.22939;590.5404
125.22995;115.218376;590.53876
125.226425;115.209435;590.53766
125.22314;115.19942;590.5344
125.22237;115.195724;590.5333
125.21874;115.19489;590.5322
125.21872;115.19992;590.53094
125.22111;115.21076;590.5296
125.22189;115.21658;590.52875
125.213974;115.20829;590.52563
125.20408;115.19637;590.5214
125.18787;115.18285;590.51874
125.17676;115.16919;590.5183
125.174995;115.168564;590.51764
125.18303;115.183586;590.51385
125.18546;115.18907;590.50916
125.18628;115.19091;590.50757
125.17976;115.17904;590.50543
125.17269;115.16182;590.50256
125.16593;115.14758;590.5
125.16029;115.143105;590.49817
125.15578;115.14375;590.4932
125.15774;115.15121;590.49054
125.15738;115.15579;590.4878
125.15702;115.15836;590.4874
125.14977;115.158195;590.4847
125.134224;115.151634;590.4818
125.11193;115.13185;590.4777
125.09207;115.10744;590.4749
125.08129;115.08869;590.4713
125.0863;115.09065;590.4688
125.08299;115.09406;590.4661
125.08805;115.09651;590.46265
125.1171;115.10533;590.461
125.15497;115.12153;590.458
125.18987;115.15545;590.4529
125.238396;115.2151;590.45105
125.29103;115.31374;590.4471
125.343605;115.47069;590.4434
125.37186;115.65792;590.4401
125.38738;115.83745;590.43634
125.4081;116.01566;590.434
125.428246;116.1689;590.43274
125.42252;116.30611;590.4278
125.424904;116.429276;590.4207
125.43848;116.5518;590.41876
125.411865;116.63989;590.41516
125.34592;116.700165;590.41345
125.3056;116.725655;590.41034
125.27902;116.727036;590.40656
125.2598;116.65313;590.4042
125.2459;116.4032;590.399
125.216034;116.05732;590.3949
125.185844;115.741486;590.3928
125.16605;115.45538;590.38806
125.13754;115.23513;590.384
125.09563;115.12289;590.38165
125.072556;115.10603;590.37823
125.07474;115.131165;590.37354
125.089874;115.1309;590.37085
125.128624;115.11807;590.3657
125.18143;115.13047;590.3619
125.21753;115.14935;590.36
125.23639;115.16497;590.3539
125.238396;115.19126;590.3499
125.24335;115.22832;590.34735
125.238396;115.24986;590.34393
125.22459;115.25249;590.33997
125.21045;115.25271;590.3368
125.199745;115.25134;590.3319
125.18966;115.25824;590.328
125.17576;115.26114;590.3258
125.1651;115.25867;590.3213
125.16271;115.262146;590.3178
125.17018;115.26649;590.3134
125.173615;115.265366;590.30927
125.17337;115.25935;590.30524
125.175095;115.260765;590.30054
125.168396;115.25094;590.2974
125.16212;115.24353;590.2937
125.163155;115.25351;590.29016
125.17225;115.26331;590.28595
125.17952;115.26734;590.2837
125.18572;115.27786;590.2787
125.18318;115.27056;590.2756
125.17862;115.2606;590.27216
125.17576;115.25142;590.2684
125.18713;115.2606;590.26556
125.191284;115.27011;590.262
125.19526;115.275444;590.2574
125.19963;115.28435;590.2531
125.20158;115.29109;590.2512
125.203415;115.29288;590.24664
125.19841;115.28603;590.24255
125.193825;115.2848;590.23724
125.19381;115.28508;590.23175
125.19443;115.28704;590.2293
125.20103;115.297264;590.22687
125.20265;115.30208;590.22375
125.198166;115.30845;590.2227
125.19374;115.30716;590.2162
125.18983;115.295;590.2117
125.18909;115.28813;590.2066
125.1816;115.28346;590.2039
125.18389;115.28442;590.19904
125.19729;115.30506;590.1965
125.20936;115.319756;590.1925
125.21417;115.325134;590.18805
125.22029;115.32972;590.1853
125.21913;115.3253;590.18146
125.22409;115.32871;590.17725
125.22988;115.337364;590.175
125.23345;115.34562;590.17114
125.232574;115.35289;590.1653
125.23804;115.364426;590.1627
125.24662;115.37236;590.1604
125.248985;115.376396;590.15356
125.24769;115.369675;590.1482
125.245804;115.36021;590.14594
125.242226;115.35506;590.1422
125.241;115.358345;590.1397
125.24524;115.36936;590.13605
125.25472;115.380165;590.1327
125.25718;115.3836;590.1276
125.26121;115.39271;590.12494
125.26874;115.39768;590.12067
125.26474;115.39344;590.11725
125.259476;115.38801;590.1147
125.26235;115.38875;590.1089
125.26579;115.39447;590.1053
125.271484;115.40918;590.1006
125.2824;115.42594;590.0976
125.28737;115.43655;590.09467
125.29282;115.442154;590.0892
125.295784;115.435165;590.08655
125.30243;115.439766;590.0823
125.30954;115.45109;590.0767
125.3139;115.4525;590.0746
125.319885;115.46328;590.0715
125.32516;115.473694;590.06683
125.33095;115.477486;590.0649
125.33271;115.48435;590.06384
125.32828;115.48188;590.0577
125.32441;115.47505;590.0533
125.31552;115.467064;590.0508
125.31625;115.4695;590.0456
125.318245;115.46742;590.0415
125.3232;115.480705;590.0392
125.32102;115.49094;590.0362
125.318146;115.48948;590.0328
125.31042;115.481606;590.02747
125.307106;115.47708;590.0279
125.30978;115.47479;590.0254
125.313835;115.47584;590.02435
125.32194;115.488335;590.02264
125.33483;115.50676;590.0218
125.338936;115.51247;590.0212
125.34384;115.520996;590.0216
125.34184;115.521355;590.02136
125.337524;115.51754;590.0207
125.33643;115.51938;590.0254
125.33817;115.51247;590.0266
125.34878;115.51921;590.0291
125.35927;115.53576;590.0368
125.366325;115.54668;590.0431
125.36845;115.55122;590.0481
125.36897;115.563576;590.05475
125.37622;115.57686;590.0623
125.381516;115.578285;590.07245
125.38313;115.577286;590.08246
125.38557;115.577644;590.0923
125.397896;115.591736;590.1026
125.40588;115.60735;590.11285
125.423645;115.62866;590.12506
125.43364;115.64748;590.1372
125.438324;115.65191;590.1499
125.43611;115.64591;590.16315
125.43139;115.63789;590.17755
125.43051;115.635574;590.18976
125.42739;115.63418;590.2031
125.43259;115.64385;590.217
125.43635;115.64271;590.2284
125.43795;115.64702;590.241
125.443214;115.661285;590.25323
125.44224;115.66369;590.26685
125.43545;115.65405;590.2795
125.430336;115.64574;590.2907
125.42688;115.64457;590.30176
125.430435;115.65489;590.3143
125.43456;115.659874;590.3237
125.43759;115.66531;590.33594
125.43783;115.675446;590.3482
125.438805;115.68098;590.3585
125.429535;115.673965;590.3694
125.42438;115.66858;590.3775
125.414825;115.65799;590.38617
125.41075;115.6548;590.3955
125.41203;115.65708;590.40515
125.41222;115.65289;590.41284
125.41151;115.65286;590.4209
125.3999;115.63794;590.42896
125.379196;115.61098;590.43396
125.367516;115.595314;590.44037
125.35555;115.58038;590.4489
125.34401;115.56761;590.45386
125.34284;115.56582;590.45905
125.33758;115.554184;590.4649
125.33187;115.542625;590.46857
125.319214;115.52631;590.4748
125.30152;115.50162;590.47797
125.292015;115.47825;590.4807
125.28357;115.45271;590.4848
125.27225;115.43333;590.4885
125.274155;115.430534;590.49225
125.27768;115.42474;590.49396
125.27089;115.413994;590.4945
125.270645;115.40777;590.49695
125.26407;115.386765;590.49927
125.25334;115.362854;590.50055
125.23875;115.33489;590.5011
125.2388;115.32566;590.502
125.23432;115.31803;590.50214
125.23059;115.3141;590.50183
125.23274;115.30826;590.50244
125.23865;115.30397;590.50116
125.238014;115.29612;590.5001
125.227974;115.27616;590.5001
125.215935;115.25545;590.4988
125.202225;115.241165;590.4954
125.20106;115.237946;590.49554
125.20013;115.23578;590.4946
125.18828;115.21962;590.49225
125.180695;115.208855;590.49066
125.17545;115.2009;590.48846
125.16317;115.1806;590.48444
125.15602;115.16566;590.4815
125.151436;115.15501;590.479
125.14994;115.15188;590.4782
125.15163;115.15748;590.4756
125.14928;115.16165;590.47156
125.146194;115.15991;590.4694
125.142426;115.15839;590.46674
125.133606;115.146965;590.4644
125.12345;115.13302;590.45886
125.12028;115.125984;590.4563
125.11801;115.12217;590.4536
125.12371;115.1273;590.45044
125.13034;115.1355;590.44617
125.13291;115.13292;590.441
125.13218;115.13505;590.43866
125.130455;115.133736;590.43567
125.123;115.12294;590.4312
125.11959;115.11807;590.4282
125.11627;115.11538;590.42194
125.11692;115.116234;590.41833
125.12564;115.13147;590.4175
125.13458;115.14072;590.4139
125.12855;115.145744;590.4084
125.121666;115.15314;590.4044
125.116325;115.14518;590.40094
125.113106;115.1313;590.3973
125.11205;115.12262;590.3932
125.113365;115.12062;590.38983
125.1225;115.130775;590.3863
125.126045;115.1381;590.38116
125.1302;115.147804;590.37866
125.13168;115.15259;590.3767
125.12205;115.14244;590.373
125.116104;115.132324;590.3677
125.11916;115.13006;590.3634
125.12433;115.12942;590.36066
125.13134;115.13545;590.3567
125.14324;115.14895;590.3532
125.14541;115.153114;590.35095
125.14684;115.15569;590.3455
125.15037;115.15748;590.34125
125.14507;115.14806;590.33765
125.14519;115.14227;590.3345
125.14958;115.14525;590.32983
125.15001;115.14323;590.3273
125.155426;115.150375;590.32446
125.16324;115.15555;590.3203
125.164505;115.157715;590.3154
125.16593;115.15879;590.31104
125.15525;115.14425;590.3089
125.14667;115.128395;590.3033
125.14629;115.12486;590.2984
125.14614;115.127365;590.29486
125.15189;115.135666;590.2905
125.156395;115.139694;590.2858
125.15862;115.1506;590.2812
125.15423;115.14704;590.27826
125.15048;115.129875;590.2743
125.14313;115.10977;590.2684
125.140045;115.10867;590.2633
125.14052;115.113014;590.2585
125.147095;115.11759;590.2559
125.15334;115.12381;590.251
125.15692;115.13101;590.24664
125.16422;115.13331;590.2426
125.17211;115.13512;590.23956
125.17097;115.123024;590.23663
125.17004;115.11516;590.23334
125.17237;115.116165;590.2282
125.174805;115.12327;590.2252
125.169556;115.12694;590.22186
125.16677;115.12427;590.2183
125.17116;115.127014;590.21405
125.16617;115.120865;590.2098
125.15922;115.10851;590.2065
125.155235;115.09604;590.2047
125.15011;115.08088;590.1999
125.1441;115.0751;590.1963
125.14577;115.087456;590.19476
125.14548;115.09535;590.1917
125.146;115.103;590.19
125.144455;115.096306;590.18866
125.14536;115.092255;590.1881
125.148766;115.09201;590.186
125.144356;115.0804;590.1817
125.14293;115.07318;590.1796
125.145645;115.07849;590.17773
125.15123;115.08791;590.17694
125.15399;115.099045;590.1749
125.158356;115.110275;590.17236
125.167534;115.117096;590.1713
125.173;115.112686;590.17084
125.170395;115.10627;590.16956
125.1677;115.10584;590.16907
125.16685;115.1046;590.1673
125.17249;115.11318;590.1652
125.17764;115.117645;590.1663
125.18465;115.12851;590.1655
125.19171;115.14005;590.16425
125.19717;115.14038;590.1651
125.20368;115.14644;590.1636
125.21095;115.14816;590.1619
125.21862;115.15383;590.16187
125.22521;115.16761;590.1621
125.233315;115.1781;590.16144
125.24633;115.186516;590.1619
125.26209;115.195366;590.16296
125.27063;115.19608;590.1631
125.27082;115.19155;590.1627
125.27082;115.196175;590.16205
125.26991;115.202705;590.1623
125.265114;115.21587;590.161
125.25866;115.22376;590.1627
125.24716;115.217896;590.16205
125.23822;115.211075;590.16016
125.234955;115.20719;590.1631
125.23396;115.19134;590.16315
125.23434;115.17608;590.1615
125.22845;115.1577;590.1621
125.23081;115.150444;590.1611
125.23267;115.14954;590.16187
125.231476;115.14406;590.16223
125.23412;115.14203;590.1621
125.233696;115.132904;590.16223
125.22929;115.12129;590.1645
125.22232;115.111176;590.16406
125.209496;115.098656;590.1617
125.20799;115.09101;590.1604
125.21338;115.08694;590.16
125.21541;115.08951;590.1602
125.22141;115.09823;590.1606
125.22204;115.10084;590.1599
125.21436;115.09358;590.15967
125.20275;115.08033;590.15936
125.19793;115.06781;590.15826
125.1894;115.0515;590.1557
125.1786;115.042206;590.1585
125.17247;115.046135;590.1569
125.168106;115.04678;590.1552
125.167465;115.04719;590.15424
125.16582;115.0428;590.152
125.159836;115.032;590.15
125.15482;115.02473;590.1486
125.15311;115.01417;590.15027
125.15178;115.01759;590.1479
125.160545;115.03028;590.1466
125.16712;115.035385;590.1452
125.171394;115.04573;590.14325
125.173065;115.0509;590.14197
125.176186;115.04807;590.1387
125.17779;115.04962;590.1366
125.173546;115.04402;590.1348
125.17641;115.04767;590.1336
125.18279;115.05642;590.1326
125.185295;115.06192;590.1319
125.18933;115.06937;590.12994
